id,date,category,price
2430815,2013-04-02,8,17.0
2430816,2012-04-05,16,87.0
2430817,2015-07-08,11,17.0
2430818,2021-02-23,5,27.0
2430819,2012-10-14,16,0.0
2430820,2013-01-27,15,9.0
2430821,2017-02-17,2,1.0
2430822,2020-03-18,9,51.0
2430823,2012-10-21,8,77.0
2430824,2015-10-07,15,69.0
2430825,2019-06-10,12,5.0
2430826,2016-08-08,13,95.0
2430827,2014-09-04,0,27.0
2430828,2016-08-12,14,68.0
2430829,2017-04-12,14,9.0
2430830,2012-11-25,0,11.0
2430831,2015-07-13,17,49.0
2430832,2017-03-16,8,9.0
2430833,2020-10-21,11,38.0
2430834,2014-02-01,2,91.0
2430835,2013-10-04,0,73.0
2430836,2016-09-08,10,71.0
2430837,2012-12-04,5,96.0
2430838,2019-01-15,6,14.0
2430839,2017-12-18,0,48.0
2430840,2021-04-07,0,49.0
2430841,2016-12-04,7,56.0
2430842,2017-07-08,7,19.0
2430843,2018-08-04,13,40.0
2430844,2013-04-13,16,38.0
2430845,2013-05-23,15,27.0
2430846,2021-08-13,16,78.0
2430847,2021-05-04,19,1.0
2430848,2017-08-27,2,53.0
2430849,2019-03-03,8,13.0
2430850,2016-02-04,3,17.0
2430851,2020-10-14,17,54.0
2430852,2020-12-10,1,62.0
2430853,2013-07-19,1,98.0
2430854,2020-08-03,13,17.0
2430855,2016-06-01,14,9.0
2430856,2013-07-01,7,27.0
2430857,2013-06-04,9,54.0
2430858,2012-04-06,19,69.0
2430859,2019-03-26,11,2.0
2430860,2014-07-12,1,9.0
2430861,2016-08-20,7,21.0
2430862,2016-09-08,16,27.0
2430863,2015-10-14,8,92.0
2430864,2012-09-15,10,26.0
2430865,2015-07-16,12,7.0
2430866,2016-08-24,15,34.0
2430867,2020-11-28,5,52.0
2430868,2015-04-13,19,48.0
2430869,2018-10-10,0,41.0
2430870,2014-04-10,17,9.0
2430871,2016-10-03,8,88.0
2430872,2012-06-15,13,85.0
2430873,2019-05-09,14,61.0
2430874,2021-05-17,5,52.0
2430875,2017-07-25,1,9.0
2430876,2021-10-20,18,58.0
2430877,2013-11-01,11,39.0
2430878,2021-07-09,16,24.0
2430879,2019-07-21,6,25.0
2430880,2018-05-09,5,19.0
2430881,2021-11-03,13,15.0
2430882,2016-04-15,12,29.0
2430883,2014-09-11,10,56.0
2430884,2020-04-21,9,12.0
2430885,2012-06-22,10,91.0
2430886,2014-11-01,4,65.0
2430887,2013-07-16,6,82.0
2430888,2019-07-28,18,77.0
2430889,2020-06-13,3,77.0
2430890,2019-04-16,18,82.0
2430891,2014-01-06,18,5.0
2430892,2019-12-11,8,56.0
2430893,2014-08-09,4,46.0
2430894,2021-09-27,5,57.0
2430895,2021-04-03,18,53.0
2430896,2016-07-05,8,1.0
2430897,2012-09-07,10,14.0
2430898,2021-03-25,13,94.0
2430899,2013-03-03,3,50.0
2430900,2019-02-16,13,52.0
2430901,2013-01-18,3,69.0
2430902,2017-03-15,2,87.0
2430903,2018-01-08,17,70.0
2430904,2021-10-06,15,23.0
2430905,2015-12-27,19,35.0
2430906,2018-04-13,10,59.0
2430907,2018-03-05,4,40.0
2430908,2018-03-14,11,70.0
2430909,2020-10-06,4,63.0
2430910,2015-01-24,11,52.0
2430911,2012-09-27,0,29.0
2430912,2019-05-08,7,63.0
2430913,2015-12-26,1,25.0
2430914,2012-09-02,0,81.0
2430915,2014-04-24,11,50.0
2430916,2016-04-09,17,27.0
2430917,2020-05-18,8,15.0
2430918,2015-10-18,15,63.0
2430919,2016-11-10,5,39.0
2430920,2020-07-12,16,24.0
2430921,2014-12-02,1,14.0
2430922,2015-08-26,9,64.0
2430923,2014-08-16,17,58.0
2430924,2020-07-18,19,74.0
2430925,2020-12-20,19,7.0
2430926,2013-03-06,14,47.0
2430927,2014-05-28,3,16.0
2430928,2019-10-05,6,32.0
2430929,2019-12-15,5,16.0
2430930,2015-03-27,9,47.0
2430931,2012-08-08,7,58.0
2430932,2014-06-05,7,96.0
2430933,2021-04-10,3,13.0
2430934,2015-05-25,16,89.0
2430935,2019-07-27,19,43.0
2430936,2015-11-11,6,27.0
2430937,2018-08-03,19,52.0
2430938,2018-02-27,8,49.0
2430939,2021-12-01,13,79.0
2430940,2015-01-20,5,3.0
2430941,2014-07-04,15,12.0
2430942,2020-08-22,16,72.0
2430943,2014-09-27,10,48.0
2430944,2019-08-06,19,91.0
2430945,2012-08-23,4,72.0
2430946,2016-09-12,4,48.0
2430947,2015-06-13,15,21.0
2430948,2017-06-09,7,80.0
2430949,2021-10-22,13,83.0
2430950,2017-08-19,2,47.0
2430951,2017-09-19,18,80.0
2430952,2016-03-01,17,70.0
2430953,2019-03-02,4,85.0
2430954,2014-12-25,12,70.0
2430955,2017-07-23,14,72.0
2430956,2014-12-03,13,7.0
2430957,2012-04-16,9,81.0
2430958,2014-11-19,13,67.0
2430959,2017-09-16,19,81.0
2430960,2017-02-11,1,93.0
2430961,2014-07-19,18,77.0
2430962,2012-12-14,10,41.0
2430963,2020-03-03,5,4.0
2430964,2015-06-09,2,99.0
2430965,2016-08-28,18,51.0
2430966,2014-06-18,0,75.0
2430967,2015-06-19,16,27.0
2430968,2020-02-16,2,41.0
2430969,2018-09-08,9,17.0
2430970,2021-01-19,6,40.0
2430971,2019-09-04,14,46.0
2430972,2015-10-05,4,88.0
2430973,2017-10-25,10,86.0
2430974,2012-11-26,13,17.0
2430975,2018-07-22,2,27.0
2430976,2019-09-04,17,41.0
2430977,2014-07-03,12,48.0
2430978,2012-03-18,12,83.0
2430979,2015-09-12,19,99.0
2430980,2018-05-26,19,35.0
2430981,2017-11-19,12,85.0
2430982,2013-06-07,9,52.0
2430983,2015-05-07,9,11.0
2430984,2015-02-22,1,77.0
2430985,2013-04-01,3,74.0
2430986,2014-07-11,16,57.0
2430987,2014-12-07,3,88.0
2430988,2013-07-01,19,22.0
2430989,2014-03-23,7,30.0
2430990,2019-02-11,16,58.0
2430991,2017-12-25,15,67.0
2430992,2018-10-18,4,35.0
2430993,2018-02-27,4,13.0
2430994,2016-01-03,9,89.0
2430995,2014-03-21,1,64.0
2430996,2013-09-23,9,98.0
2430997,2014-02-01,1,74.0
2430998,2021-10-07,11,69.0
2430999,2018-08-08,2,1.0
2431000,2018-10-08,11,13.0
2431001,2021-04-26,18,15.0
2431002,2015-02-13,17,11.0
2431003,2014-03-07,9,79.0
2431004,2014-08-21,6,70.0
2431005,2015-12-14,18,39.0
2431006,2015-11-28,12,71.0
2431007,2013-05-14,7,53.0
2431008,2013-01-10,1,83.0
2431009,2017-08-17,14,24.0
2431010,2016-05-18,3,93.0
2431011,2014-10-14,4,62.0
2431012,2015-09-27,7,55.0
2431013,2012-02-13,8,45.0
2431014,2014-02-11,7,87.0
2431015,2017-03-02,14,98.0
2431016,2019-04-01,13,83.0
2431017,2018-02-03,15,44.0
2431018,2015-02-02,9,24.0
2431019,2015-12-01,17,96.0
2431020,2019-08-13,1,87.0
2431021,2014-11-07,15,30.0
2431022,2020-03-25,5,11.0
2431023,2020-02-10,10,39.0
2431024,2016-10-08,14,97.0
2431025,2020-05-15,16,39.0
2431026,2017-12-08,17,90.0
2431027,2019-10-14,14,42.0
2431028,2014-11-28,9,44.0
2431029,2020-08-21,8,79.0
2431030,2014-10-19,3,6.0
2431031,2015-11-02,8,58.0
2431032,2016-08-06,6,31.0
2431033,2017-09-26,14,52.0
2431034,2020-12-06,11,59.0
2431035,2016-06-25,7,59.0
2431036,2014-02-17,12,48.0
2431037,2020-11-18,0,34.0
2431038,2018-10-02,11,34.0
2431039,2016-05-24,9,4.0
2431040,2013-04-16,12,48.0
2431041,2012-07-25,8,78.0
2431042,2021-05-02,1,66.0
2431043,2016-04-14,3,73.0
2431044,2014-01-12,13,17.0
2431045,2015-08-04,3,90.0
2431046,2017-06-11,14,60.0
2431047,2019-12-12,10,58.0
2431048,2017-11-01,11,54.0
2431049,2020-10-21,15,61.0
2431050,2017-09-13,1,7.0
2431051,2014-02-09,16,22.0
2431052,2014-11-02,14,48.0
2431053,2013-02-13,3,83.0
2431054,2014-07-11,18,76.0
2431055,2015-04-19,1,20.0
2431056,2021-12-23,1,69.0
2431057,2021-01-12,18,17.0
2431058,2015-03-27,6,16.0
2431059,2015-05-17,5,87.0
2431060,2021-12-27,14,2.0
2431061,2012-03-12,4,88.0
2431062,2014-01-28,9,96.0
2431063,2014-02-13,14,13.0
2431064,2013-11-20,17,27.0
2431065,2020-06-03,8,1.0
2431066,2015-01-20,8,70.0
2431067,2015-05-23,8,7.0
2431068,2014-04-13,17,91.0
2431069,2015-07-15,6,20.0
2431070,2012-10-18,16,45.0
2431071,2018-09-13,13,57.0
2431072,2015-01-22,12,19.0
2431073,2018-05-19,10,13.0
2431074,2017-08-24,18,62.0
2431075,2020-04-02,11,16.0
2431076,2014-11-10,13,36.0
2431077,2015-09-27,12,44.0
2431078,2021-09-26,9,87.0
2431079,2020-02-01,12,54.0
2431080,2016-12-17,13,48.0
2431081,2021-02-26,15,80.0
2431082,2013-12-24,6,94.0
2431083,2013-03-22,8,0.0
2431084,2015-09-05,11,18.0
2431085,2021-06-13,17,48.0
2431086,2015-08-22,4,35.0
2431087,2021-05-16,3,75.0
2431088,2012-01-28,16,1.0
2431089,2013-02-25,1,26.0
2431090,2017-07-27,9,71.0
2431091,2013-03-02,18,89.0
2431092,2016-11-05,15,32.0
2431093,2020-03-25,3,97.0
2431094,2015-07-26,17,45.0
2431095,2020-05-25,1,76.0
2431096,2015-04-04,6,85.0
2431097,2016-09-21,4,58.0
2431098,2016-07-05,10,11.0
2431099,2018-05-08,7,30.0
2431100,2017-09-27,19,83.0
2431101,2013-02-07,14,7.0
2431102,2016-03-17,16,21.0
2431103,2019-11-15,13,27.0
2431104,2012-12-11,7,2.0
2431105,2018-09-12,15,56.0
2431106,2017-02-26,19,58.0
2431107,2018-06-02,18,31.0
2431108,2018-02-16,13,37.0
2431109,2021-05-28,3,72.0
2431110,2015-12-05,15,71.0
2431111,2020-03-01,4,39.0
2431112,2014-01-06,18,19.0
2431113,2015-09-22,9,52.0
2431114,2017-07-19,12,46.0
2431115,2017-11-24,13,8.0
2431116,2017-04-21,11,4.0
2431117,2016-01-27,7,26.0
2431118,2012-04-02,7,81.0
2431119,2019-01-09,12,32.0
2431120,2020-07-07,12,43.0
2431121,2019-02-02,13,21.0
2431122,2012-03-23,18,60.0
2431123,2021-01-11,13,66.0
2431124,2018-02-05,17,41.0
2431125,2021-12-25,14,93.0
2431126,2018-05-11,15,82.0
2431127,2012-09-10,8,65.0
2431128,2016-07-27,8,61.0
2431129,2013-02-25,15,47.0
2431130,2012-03-24,16,54.0
2431131,2021-06-01,2,56.0
2431132,2019-11-26,7,95.0
2431133,2016-11-27,10,6.0
2431134,2013-03-10,7,58.0
2431135,2016-06-04,15,44.0
2431136,2015-02-21,8,88.0
2431137,2017-03-19,4,69.0
2431138,2017-02-27,12,93.0
2431139,2021-05-27,2,23.0
2431140,2016-06-15,10,55.0
2431141,2013-08-05,4,41.0
2431142,2014-01-12,10,58.0
2431143,2012-02-04,15,77.0
2431144,2013-06-28,10,69.0
2431145,2012-04-06,11,58.0
2431146,2020-01-23,14,86.0
2431147,2016-10-17,18,29.0
2431148,2021-05-02,11,19.0
2431149,2021-12-26,19,43.0
2431150,2017-10-06,15,50.0
2431151,2012-04-18,16,55.0
2431152,2012-02-21,7,54.0
2431153,2014-08-12,15,60.0
2431154,2012-01-26,15,90.0
2431155,2015-03-25,10,57.0
2431156,2020-08-23,8,53.0
2431157,2017-01-24,6,8.0
2431158,2015-02-13,7,54.0
2431159,2018-08-13,3,8.0
2431160,2020-03-10,3,75.0
2431161,2014-08-21,17,31.0
2431162,2020-04-13,7,19.0
2431163,2013-03-13,19,37.0
2431164,2013-09-23,5,35.0
2431165,2015-06-07,0,10.0
2431166,2013-08-18,9,64.0
2431167,2012-02-22,7,21.0
2431168,2012-10-19,7,64.0
2431169,2017-04-20,5,90.0
2431170,2019-09-27,8,79.0
2431171,2014-06-24,17,34.0
2431172,2015-07-22,19,19.0
2431173,2021-05-23,3,55.0
2431174,2016-03-18,0,94.0
2431175,2016-07-18,16,39.0
2431176,2020-10-08,9,12.0
2431177,2016-10-13,5,42.0
2431178,2013-11-22,12,50.0
2431179,2021-11-26,4,95.0
2431180,2014-05-09,3,74.0
2431181,2014-03-11,15,83.0
2431182,2021-03-07,16,86.0
2431183,2020-06-07,11,31.0
2431184,2017-05-23,15,50.0
2431185,2016-09-21,15,85.0
2431186,2016-07-21,6,30.0
2431187,2015-08-18,0,78.0
2431188,2014-05-04,8,97.0
2431189,2018-12-18,1,87.0
2431190,2021-06-04,9,19.0
2431191,2021-08-28,19,86.0
2431192,2018-12-11,3,87.0
2431193,2017-03-07,17,80.0
2431194,2020-08-16,9,51.0
2431195,2017-09-09,7,25.0
2431196,2016-03-28,0,12.0
2431197,2017-06-26,14,14.0
2431198,2012-05-09,2,74.0
2431199,2020-07-23,16,29.0
2431200,2017-01-16,4,16.0
2431201,2012-03-11,12,80.0
2431202,2020-12-15,3,13.0
2431203,2018-09-22,15,2.0
2431204,2015-09-13,18,60.0
2431205,2013-06-21,4,39.0
2431206,2021-10-28,18,36.0
2431207,2012-06-16,7,66.0
2431208,2014-06-04,15,15.0
2431209,2014-04-03,8,72.0
2431210,2020-01-06,15,46.0
2431211,2019-11-25,15,47.0
2431212,2012-10-25,15,34.0
2431213,2017-06-10,9,33.0
2431214,2013-06-04,18,0.0
2431215,2020-03-04,10,5.0
2431216,2018-05-12,19,30.0
2431217,2016-03-07,8,5.0
2431218,2015-02-05,7,42.0
2431219,2015-05-26,4,77.0
2431220,2020-05-19,0,17.0
2431221,2013-08-03,17,97.0
2431222,2018-06-10,16,59.0
2431223,2016-07-28,18,71.0
2431224,2017-03-27,9,21.0
2431225,2014-12-07,8,33.0
2431226,2021-09-01,2,65.0
2431227,2021-04-21,2,89.0
2431228,2016-05-24,17,6.0
2431229,2021-01-14,10,99.0
2431230,2019-11-26,18,33.0
2431231,2015-10-09,18,77.0
2431232,2013-11-25,11,71.0
2431233,2015-05-09,8,39.0
2431234,2020-04-13,2,97.0
2431235,2015-06-21,6,10.0
2431236,2013-04-21,16,75.0
2431237,2020-06-21,7,92.0
2431238,2018-07-18,4,15.0
2431239,2015-12-08,8,62.0
2431240,2017-01-13,1,5.0
2431241,2016-05-21,11,9.0
2431242,2020-03-22,10,31.0
2431243,2017-01-26,2,67.0
2431244,2013-05-23,2,34.0
2431245,2015-01-15,7,73.0
2431246,2014-03-11,17,93.0
2431247,2021-08-17,0,56.0
2431248,2019-05-19,6,24.0
2431249,2017-02-02,19,32.0
2431250,2017-02-15,1,80.0
2431251,2015-02-20,14,95.0
2431252,2019-04-04,16,56.0
2431253,2014-08-02,4,86.0
2431254,2015-04-09,10,47.0
2431255,2012-07-13,6,11.0
2431256,2021-08-26,3,69.0
2431257,2014-02-15,13,77.0
2431258,2016-12-25,5,14.0
2431259,2017-03-28,19,11.0
2431260,2017-03-08,3,68.0
2431261,2019-09-01,3,16.0
2431262,2013-08-22,12,86.0
2431263,2013-06-10,13,65.0
2431264,2015-03-19,17,21.0
2431265,2019-05-13,15,60.0
2431266,2016-04-27,0,17.0
2431267,2014-12-12,8,74.0
2431268,2014-08-09,1,95.0
2431269,2017-04-09,8,7.0
2431270,2021-01-23,14,69.0
2431271,2017-07-19,16,86.0
2431272,2013-04-26,9,20.0
2431273,2020-09-13,19,2.0
2431274,2018-08-14,2,4.0
2431275,2021-10-25,3,9.0
2431276,2015-07-06,5,12.0
2431277,2020-12-22,19,20.0
2431278,2017-10-01,4,5.0
2431279,2020-04-18,6,1.0
2431280,2019-02-04,11,43.0
2431281,2012-05-01,3,46.0
2431282,2017-10-01,8,23.0
2431283,2012-10-01,14,42.0
2431284,2012-06-24,2,59.0
2431285,2017-10-16,4,63.0
2431286,2017-10-05,17,79.0
2431287,2018-12-11,15,29.0
2431288,2014-02-11,7,76.0
2431289,2012-06-25,16,21.0
2431290,2013-09-10,6,96.0
2431291,2018-03-26,7,41.0
2431292,2020-08-19,15,11.0
2431293,2013-03-16,8,45.0
2431294,2015-06-17,2,26.0
2431295,2015-06-21,17,61.0
2431296,2019-06-12,4,74.0
2431297,2013-08-15,1,73.0
2431298,2012-10-27,17,69.0
2431299,2019-07-11,6,94.0
2431300,2020-01-10,8,13.0
2431301,2017-09-14,19,51.0
2431302,2014-08-08,12,4.0
2431303,2013-01-13,18,47.0
2431304,2012-07-01,13,3.0
2431305,2013-01-09,16,98.0
2431306,2020-01-02,14,45.0
2431307,2014-02-12,8,8.0
2431308,2021-10-18,3,0.0
2431309,2020-07-10,3,37.0
2431310,2013-08-13,5,0.0
2431311,2014-10-15,18,24.0
2431312,2018-04-06,11,19.0
2431313,2015-08-03,0,27.0
2431314,2021-07-09,17,44.0
2431315,2018-11-16,7,60.0
2431316,2013-03-03,16,89.0
2431317,2021-08-25,15,88.0
2431318,2013-08-08,3,2.0
2431319,2019-08-15,19,21.0
2431320,2021-05-08,8,68.0
2431321,2020-03-24,7,86.0
2431322,2020-04-22,13,13.0
2431323,2014-03-09,18,54.0
2431324,2012-10-10,17,50.0
2431325,2019-11-15,11,35.0
2431326,2021-05-22,2,44.0
2431327,2014-12-17,7,24.0
2431328,2017-07-21,18,46.0
2431329,2018-05-16,7,70.0
2431330,2013-04-19,18,99.0
2431331,2020-05-03,16,18.0
2431332,2015-11-15,14,16.0
2431333,2016-02-12,8,57.0
2431334,2020-12-25,18,89.0
2431335,2017-05-19,18,97.0
2431336,2017-04-05,4,54.0
2431337,2020-08-01,12,64.0
2431338,2018-10-22,14,91.0
2431339,2016-08-02,14,64.0
2431340,2012-12-12,9,95.0
2431341,2020-01-28,18,24.0
2431342,2013-08-25,18,85.0
2431343,2013-08-13,2,16.0
2431344,2018-05-03,3,28.0
2431345,2020-07-07,0,27.0
2431346,2021-10-22,19,34.0
2431347,2013-06-10,19,16.0
2431348,2015-11-04,14,26.0
2431349,2018-11-05,15,15.0
2431350,2020-12-16,14,22.0
2431351,2018-08-03,16,37.0
2431352,2013-10-04,18,14.0
2431353,2017-09-13,15,22.0
2431354,2019-12-24,0,84.0
2431355,2015-05-22,0,30.0
2431356,2013-12-28,9,2.0
2431357,2014-09-21,3,25.0
2431358,2016-11-14,14,94.0
2431359,2021-03-24,14,54.0
2431360,2019-10-14,18,52.0
2431361,2012-12-15,5,25.0
2431362,2013-08-10,2,57.0
2431363,2019-12-28,18,79.0
2431364,2016-06-25,14,37.0
2431365,2020-09-06,3,80.0
2431366,2017-06-25,4,95.0
2431367,2013-07-23,0,99.0
2431368,2013-02-01,10,72.0
2431369,2019-10-23,2,68.0
2431370,2012-11-27,15,1.0
2431371,2017-05-25,16,61.0
2431372,2017-11-03,7,20.0
2431373,2016-04-12,12,74.0
2431374,2014-02-10,13,86.0
2431375,2018-06-26,1,42.0
2431376,2018-04-21,12,42.0
2431377,2015-11-06,0,90.0
2431378,2021-08-28,10,69.0
2431379,2018-02-03,16,26.0
2431380,2013-11-11,2,32.0
2431381,2020-03-15,14,90.0
2431382,2017-12-21,19,53.0
2431383,2013-09-28,5,23.0
2431384,2018-05-22,17,31.0
2431385,2012-09-18,19,66.0
2431386,2016-10-24,0,6.0
2431387,2019-11-15,13,41.0
2431388,2018-02-25,14,82.0
2431389,2016-09-07,11,4.0
2431390,2013-06-05,4,22.0
2431391,2017-12-25,11,65.0
2431392,2020-05-15,4,90.0
2431393,2016-10-24,10,77.0
2431394,2020-02-01,10,43.0
2431395,2018-08-09,19,99.0
2431396,2018-07-27,9,0.0
2431397,2015-07-06,8,28.0
2431398,2012-09-09,13,32.0
2431399,2014-03-14,1,26.0
2431400,2014-03-03,4,55.0
2431401,2013-04-01,0,5.0
2431402,2018-12-12,16,3.0
2431403,2021-01-13,0,39.0
2431404,2016-09-12,13,76.0
2431405,2018-10-06,4,95.0
2431406,2015-10-15,4,77.0
2431407,2018-02-19,12,10.0
2431408,2012-07-22,0,41.0
2431409,2021-12-22,15,71.0
2431410,2013-12-08,11,65.0
2431411,2018-12-26,2,54.0
2431412,2013-05-28,10,24.0
2431413,2014-04-08,14,81.0
2431414,2017-03-20,18,40.0
2431415,2017-05-03,15,92.0
2431416,2014-01-04,6,49.0
2431417,2016-10-21,13,78.0
2431418,2019-06-02,15,58.0
2431419,2018-01-20,0,52.0
2431420,2019-05-06,13,51.0
2431421,2019-07-09,13,47.0
2431422,2015-05-18,17,70.0
2431423,2013-01-23,0,47.0
2431424,2019-05-27,16,43.0
2431425,2021-02-27,10,77.0
2431426,2014-04-14,1,7.0
2431427,2016-03-27,0,64.0
2431428,2015-04-05,7,28.0
2431429,2020-08-18,19,82.0
2431430,2016-01-16,7,98.0
2431431,2016-09-21,12,69.0
2431432,2016-03-13,4,82.0
2431433,2017-02-10,7,5.0
2431434,2019-04-08,17,41.0
2431435,2014-07-19,4,67.0
2431436,2019-04-02,10,39.0
2431437,2014-05-05,8,57.0
2431438,2013-05-01,12,71.0
2431439,2020-01-08,6,51.0
2431440,2017-06-04,1,49.0
2431441,2018-09-14,3,0.0
2431442,2019-05-08,9,79.0
2431443,2019-11-07,19,57.0
2431444,2013-10-08,14,45.0
2431445,2018-02-20,6,35.0
2431446,2016-10-09,11,74.0
2431447,2013-06-26,1,71.0
2431448,2019-11-04,19,9.0
2431449,2014-01-22,13,90.0
2431450,2020-12-23,0,68.0
2431451,2016-04-28,14,81.0
2431452,2013-07-02,1,72.0
2431453,2012-03-15,16,86.0
2431454,2016-08-22,13,74.0
2431455,2019-11-20,15,21.0
2431456,2018-05-04,15,75.0
2431457,2015-05-25,14,99.0
2431458,2019-08-19,8,83.0
2431459,2013-11-25,9,13.0
2431460,2018-02-04,0,69.0
2431461,2013-12-03,4,53.0
2431462,2020-07-20,16,46.0
2431463,2018-06-02,18,30.0
2431464,2018-07-09,12,65.0
2431465,2020-07-26,18,30.0
2431466,2020-12-05,3,92.0
2431467,2012-04-18,5,7.0
2431468,2018-02-25,3,72.0
2431469,2021-11-26,19,6.0
2431470,2013-02-24,9,95.0
2431471,2017-12-14,19,51.0
2431472,2013-02-12,14,2.0
2431473,2018-10-18,8,99.0
2431474,2017-02-22,17,10.0
2431475,2016-09-07,9,85.0
2431476,2018-02-27,16,73.0
2431477,2020-01-27,2,68.0
2431478,2017-12-08,2,93.0
2431479,2021-03-27,15,89.0
2431480,2012-06-23,6,96.0
2431481,2012-01-11,16,98.0
2431482,2012-04-01,4,24.0
2431483,2016-08-04,19,22.0
2431484,2013-01-06,7,50.0
2431485,2021-05-21,16,62.0
2431486,2020-12-17,16,68.0
2431487,2020-11-15,15,38.0
2431488,2019-06-01,16,10.0
2431489,2021-06-17,14,41.0
2431490,2015-03-06,18,94.0
2431491,2021-08-04,6,94.0
2431492,2021-09-03,3,69.0
2431493,2018-03-20,12,93.0
2431494,2017-06-22,2,28.0
2431495,2016-12-19,1,67.0
2431496,2012-11-25,18,88.0
2431497,2017-11-02,9,77.0
2431498,2017-08-07,10,35.0
2431499,2020-08-03,7,49.0
2431500,2013-06-26,3,20.0
2431501,2013-05-13,13,98.0
2431502,2019-09-12,19,43.0
2431503,2018-10-27,19,71.0
2431504,2020-03-10,7,24.0
2431505,2012-12-27,15,42.0
2431506,2021-04-13,14,34.0
2431507,2019-11-06,14,40.0
2431508,2017-10-12,10,24.0
2431509,2020-05-09,17,13.0
2431510,2020-09-20,19,11.0
2431511,2014-01-28,17,54.0
2431512,2012-03-13,18,40.0
2431513,2020-06-10,17,89.0
2431514,2018-05-10,18,35.0
2431515,2012-05-07,15,86.0
2431516,2013-03-05,19,4.0
2431517,2014-12-22,13,10.0
2431518,2020-12-02,18,6.0
2431519,2017-08-08,1,15.0
2431520,2013-03-13,6,1.0
2431521,2020-01-23,13,77.0
2431522,2012-05-13,7,32.0
2431523,2012-11-07,15,43.0
2431524,2015-06-06,17,97.0
2431525,2018-12-23,5,19.0
2431526,2018-10-21,11,64.0
2431527,2013-09-02,7,32.0
2431528,2018-10-02,16,91.0
2431529,2020-02-25,2,10.0
2431530,2015-12-24,13,6.0
2431531,2018-06-14,14,12.0
2431532,2014-03-08,15,42.0
2431533,2020-03-02,18,0.0
2431534,2015-03-20,14,61.0
2431535,2019-11-04,15,46.0
2431536,2020-04-06,13,75.0
2431537,2019-02-12,11,63.0
2431538,2019-11-25,13,43.0
2431539,2020-05-23,4,49.0
2431540,2018-04-15,4,71.0
2431541,2014-10-17,1,61.0
2431542,2016-05-18,6,37.0
2431543,2012-06-19,3,97.0
2431544,2019-10-02,19,51.0
2431545,2015-09-14,13,33.0
2431546,2012-08-13,10,40.0
2431547,2012-06-22,6,89.0
2431548,2018-01-20,4,7.0
2431549,2014-06-15,7,75.0
2431550,2021-12-02,19,85.0
2431551,2016-10-11,0,60.0
2431552,2020-09-18,3,54.0
2431553,2016-03-04,4,61.0
2431554,2020-02-19,8,54.0
2431555,2020-04-03,11,29.0
2431556,2021-03-26,1,51.0
2431557,2019-09-18,0,47.0
2431558,2014-03-19,12,77.0
2431559,2018-12-05,8,62.0
2431560,2014-05-04,13,58.0
2431561,2015-01-27,18,89.0
2431562,2013-08-05,4,82.0
2431563,2020-03-26,9,28.0
2431564,2016-07-12,19,82.0
2431565,2021-09-25,14,24.0
2431566,2018-11-08,6,46.0
2431567,2015-07-26,18,54.0
2431568,2013-06-20,14,35.0
2431569,2016-08-17,9,71.0
2431570,2015-02-18,17,70.0
2431571,2014-06-10,19,16.0
2431572,2020-01-08,16,73.0
2431573,2016-11-20,1,69.0
2431574,2019-08-17,19,75.0
2431575,2019-03-02,6,67.0
2431576,2015-05-02,5,27.0
2431577,2018-09-04,8,52.0
2431578,2013-05-06,13,67.0
2431579,2020-04-12,3,19.0
2431580,2012-07-05,19,10.0
2431581,2013-01-20,14,64.0
2431582,2020-09-12,11,69.0
2431583,2013-01-12,8,84.0
2431584,2016-11-02,14,30.0
2431585,2018-11-07,14,10.0
2431586,2019-09-08,0,3.0
2431587,2020-03-11,11,70.0
2431588,2017-09-06,0,47.0
2431589,2017-01-18,18,48.0
2431590,2012-10-01,1,52.0
2431591,2021-01-06,14,13.0
2431592,2016-11-11,14,13.0
2431593,2015-12-05,12,38.0
2431594,2019-11-19,15,58.0
2431595,2017-11-24,5,53.0
2431596,2021-09-21,14,90.0
2431597,2018-07-05,1,55.0
2431598,2016-05-06,3,46.0
2431599,2019-10-03,8,75.0
2431600,2018-04-04,0,48.0
2431601,2015-11-11,9,98.0
2431602,2019-10-24,14,10.0
2431603,2013-11-12,5,17.0
2431604,2021-02-16,7,35.0
2431605,2014-06-10,5,52.0
2431606,2020-03-19,9,60.0
2431607,2020-09-15,1,44.0
2431608,2020-11-05,4,2.0
2431609,2014-07-26,1,92.0
2431610,2015-12-01,3,4.0
2431611,2020-10-06,19,56.0
2431612,2017-10-07,4,34.0
2431613,2019-03-25,10,26.0
2431614,2020-02-18,2,82.0
2431615,2013-06-07,9,60.0
2431616,2013-07-22,11,9.0
2431617,2013-06-12,8,28.0
2431618,2014-08-17,7,75.0
2431619,2018-03-28,19,4.0
2431620,2021-01-07,6,32.0
2431621,2014-11-15,1,66.0
2431622,2021-10-23,14,21.0
2431623,2019-08-23,19,77.0
2431624,2016-04-07,17,88.0
2431625,2016-06-26,1,9.0
2431626,2018-02-05,11,70.0
2431627,2013-09-27,2,36.0
2431628,2016-08-27,1,7.0
2431629,2018-01-15,3,28.0
2431630,2014-01-04,16,68.0
2431631,2014-08-01,1,15.0
2431632,2020-06-05,14,83.0
2431633,2017-06-12,18,52.0
2431634,2021-08-03,5,35.0
2431635,2021-04-17,4,60.0
2431636,2017-01-07,0,41.0
2431637,2021-01-19,17,86.0
